"latitude;";longitude
"41.1309439;";-8.66936
"41.1309438260239;";-8.66935430735348
"41.1309436666666;";-8.669382
"41.1309433333333;";-8.66936366666666
"41.1309433185247;";-8.66932240285789
"41.1309432;";-8.6693855
"41.1309430466117;";-8.66934473830754
"41.1309429999999;";-8.66936983333333
"41.1309424494828;";-8.66935048320322
"41.1309420313557;";-8.66936030010047
"41.1309419;";-8.6693849
"41.1309417849789;";-8.66937495768877
"41.1309406;";-8.6693689
"41.1309404019651;";-8.66937479005071
"41.1309403613768;";-8.66937583725061
"41.1309403333333;";-8.669373
"41.1309381;";-8.6693649
"41.1309373;";-8.6693735
"41.1309373;";-8.6693524
"41.1309365405783;";-8.66936158033252
"41.1309356661898;";-8.66939004511448
"41.1309354885034;";-8.66933651843936
"41.1309351701613;";-8.66934843972644
"41.1309350424045;";-8.66935610602106
"41.1309334403548;";-8.66938298472988
"41.1309333333333;";-8.66935216666666
"41.1309333;";-8.6693813
"41.1309326;";-8.6692295
"41.1309323972707;";-8.6693408660304
"41.1309317715606;";-8.66934056263434
"41.130928590175;";-8.66935862768716
"41.1309283;";-8.6693061
"41.1309283;";-8.6693602
"41.1309281;";-8.6693507
"41.1309280333333;";-8.66933918333333
"41.1309280333333;";-8.66937446666666
"41.1309271666666;";-8.66938216666666
"41.1309269903806;";-8.66931320263685
"41.1309256619659;";-8.66935026312626
"41.1309245;";-8.66935483333333
"41.1309242166666;";-8.66934776666666
"41.1309201596687;";-8.66936079227241
"41.1309200361412;";-8.66935177610597
"41.1309199999999;";-8.669363
"41.1309193333333;";-8.66936166666666
"41.1309190692072;";-8.66938122769607
"41.1309188333333;";-8.66936433333333
"41.1309166666666;";-8.66934766666666
"41.1309163333333;";-8.66936133333333
"41.1309131666666;";-8.66936316666666
"41.1309129656816;";-8.66933484120523
"41.1309127833333;";-8.66943168333333
"41.1309105685344;";-8.66931597649527
"41.1309073333333;";-8.66935983333333
"41.1309041781551;";-8.66935463095117
"41.1309029;";-8.66927
"41.1308976228833;";-8.66730518133651
"41.1308968333333;";-8.66934699999999
"41.1308944;";-8.6693568
"41.1308911;";-8.6694169
"41.1308906862066;";-8.66936698216862
"41.1308903333333;";-8.66934016666666
"41.1308884;";-8.669365
"41.1308856;";-8.6693615
"41.1308569496105;";-8.66942040004866
"41.1308336666666;";-8.6693445
"41.1308267518874;";-8.6675089414471
"41.1308119;";-8.6694085
"41.1307688;";-8.6250038
"41.1301664;";-8.6065508
"41.1300399238258;";-8.59557988424593
"41.1299285;";-8.6061186
"41.1297923;";-8.6064113
"41.1297767232991;";-8.60635281347091
"41.1297735799891;";-8.60639165625669
"41.1297458;";-8.606416
"41.1297445;";-8.6059133
"41.1297439;";-8.6064464
"41.1297299;";-8.6064284
"41.1297293060969;";-8.6065656448955
"41.1297273;";-8.60647
"41.1297159644257;";-8.6064517954328
"41.1297156;";-8.6063689
"41.1297129309977;";-8.60644093853185
"41.129710010032;";-8.60642672570602
"41.1297090542164;";-8.60639650444748
"41.1297058;";-8.6064762
"41.1297047;";-8.6063416
"41.1297026715939;";-8.60643577312788
"41.1297012;";-8.6064103
"41.1297011;";-8.6064634
"41.1296991666666;";-8.60641783333333
"41.1296970944794;";-8.60635763164178
"41.1296964026541;";-8.60640743706903
"41.1296945423669;";-8.60648075146556
"41.1296936;";-8.6063592
"41.1296918333333;";-8.60644866666666
"41.1296912;";-8.6066387
"41.129690148552;";-8.60643843466512
"41.1296873;";-8.6064097
"41.1296858333333;";-8.60646316666666
"41.1296835;";-8.6064108
"41.1296824459371;";-8.606502301999
"41.1296820466449;";-8.60633301675708
"41.1296756666666;";-8.60635783333333
"41.129673;";-8.6064475
"41.1296727;";-8.6064295
"41.1296679569848;";-8.60640736354037
"41.1296678614254;";-8.60638017766979
"41.1296653666666;";-8.60642051666666
"41.1296560848514;";-8.60637716018465
"41.1296543246518;";-8.60645938665476
"41.1296472;";-8.6063111
"41.1296311073783;";-8.60639510912124
"41.1296213;";-8.6063888
"41.129611;";-8.6066434
"41.1295890075218;";-8.60630138511083
"41.129545;";-8.6061395
"41.12954336454;";-8.60640372753327
"41.1295254;";-8.606306
"41.1294959;";-8.6196244
"41.1294384;";-8.6062244
"41.1294378637133;";-8.62002423211976
"41.1294142;";-8.6201839
"41.1294122;";-8.6201031
"41.1294085;";-8.6200886
"41.1294071267915;";-8.62005404865243
"41.1294054306402;";-8.62010220997582
"41.1294025248061;";-8.62009544793845
"41.1293958772504;";-8.62014771668579
"41.1293958333333;";-8.62012616666666
"41.1293954799502;";-8.62007748854701
"41.1293947;";-8.6201226
"41.1293941976961;";-8.62012606561555
"41.1293927542904;";-8.61989248121899
"41.1293913333333;";-8.62010883333333
"41.1293908333333;";-8.62009883333333
"41.1293906666666;";-8.62010033333333
"41.1293894;";-8.6201027
"41.1293871;";-8.620096
"41.129384;";-8.6200925
"41.1293801666666;";-8.62008233333333
"41.1293787;";-8.6201293
"41.1293784;";-8.6201059
"41.1293767;";-8.620079
"41.1293763909041;";-8.62011451482249
"41.1293755;";-8.62009833333333
"41.1293738333333;";-8.62010283333333
"41.1293714024191;";-8.62008773017026
"41.1293702619533;";-8.6200619582167
"41.1293699;";-8.6201225
"41.1293692980344;";-8.62000781112222
"41.129367;";-8.62013716666666
"41.1293660882823;";-8.61982845395728
"41.1293654842685;";-8.62010244280902
"41.1293633333333;";-8.6200975
"41.1293574;";-8.6200647
"41.1293382;";-8.6200637
"41.1293353855261;";-8.62008316376742
"41.1292366544167;";-8.62000730820802
"41.1290924283367;";-8.66767876159959
"41.1290625250407;";-8.66764569043869
"41.1288444;";-8.6672722
"41.1287893892983;";-8.66752930811095
"41.1286403;";-8.667233
"41.1286264;";-8.6673355
"41.1285949;";-8.6676217
"41.1285939118342;";-8.66751345470904
"41.1285863;";-8.6672361
"41.1285622;";-8.6676924
"41.1285368;";-8.6675187
"41.1285344272984;";-8.6675053684927
"41.1285280092409;";-8.66753397759847
"41.1285244;";-8.6675179
"41.1285236482547;";-8.667515665817
"41.1285202764774;";-8.66755615046369
"41.1285188282293;";-8.66757913493427
"41.1285168;";-8.6675696
"41.1285137487995;";-8.66755844151298
"41.1285133;";-8.6675735
"41.1285131;";-8.6675549
"41.1285108;";-8.6674947
"41.128509;";-8.66757366666666
"41.1285072;";-8.6675922
"41.1285035378289;";-8.66749538760511
"41.1285031;";-8.6674833
"41.1285023765692;";-8.66761108579264
"41.1284995;";-8.66751716666666
"41.1284989212091;";-8.6675271671346
"41.1284989;";-8.6675905
"41.1284988277837;";-8.66751426094933
"41.1284987;";-8.6675641
"41.1284985;";-8.6675564
"41.1284973;";-8.6675497
"41.1284958;";-8.6675435
"41.1284955684478;";-8.66752792150589
"41.1284944;";-8.6675292
"41.1284935987006;";-8.66753538139971
"41.1284935;";-8.6675644
"41.1284924;";-8.6675496
"41.128492;";-8.6675988
"41.1284911;";-8.6674553
"41.1284904554871;";-8.66756723263176
"41.1284901202108;";-8.66752783768686
"41.1284901014173;";-8.66760834381381
"41.1284886952874;";-8.66757092066916
"41.128488;";-8.6675815
"41.1284866333333;";-8.66756916666666
"41.1284866333333;";-8.66753386666666
"41.128486390264;";-8.66753186100038
"41.1284841;";-8.6675562
"41.1284841;";-8.6675562
"41.1284833333333;";-8.6675845
"41.1284832230897;";-8.66758301764693
"41.1284816;";-8.6675785
"41.1284811515746;";-8.66757787764879
"41.1284808;";-8.6676109
"41.1284795143896;";-8.66756799604881
"41.1284794;";-8.6675414
"41.1284786775678;";-8.66751693286607
"41.1284782;";-8.6675408
"41.128478;";-8.6675042
"41.1284777197388;";-8.6675450105085
"41.128477;";-8.6675477
"41.128476;";-8.66753033333333
"41.1284756666666;";-8.66755166666666
"41.1284750314747;";-8.66753700147847
"41.1284746975089;";-8.66756170057567
"41.1284735;";-8.6675623
"41.1284735;";-8.6675667
"41.1284732587908;";-8.66758276804228
"41.1284703333333;";-8.66756083333333
"41.1284700687611;";-8.66752685977325
"41.1284675666666;";-8.66756916666666
"41.1284668604295;";-8.66754577495964
"41.1284667347009;";-8.66756337695631
"41.1284615798305;";-8.66756035947116
"41.1284595262642;";-8.66757636890622
"41.1284576666666;";-8.6675655
"41.1284573333333;";-8.66757433333333
"41.1284558688051;";-8.66759121697711
"41.1284549;";-8.6676061
"41.128451;";-8.6675337
"41.128449;";-8.6674441
"41.1284460993636;";-8.66745990499727
"41.1284154;";-8.6675469
"41.1284076727503;";-8.66757170940544
"41.1283495;";-8.6676626
"41.1270362;";-8.6111674
"41.1270361666666;";-8.61118999999999
"41.1270311;";-8.6112368
"41.1270202;";-8.6111346
"41.1269942;";-8.6112717
"41.1269936677294;";-8.61118593997619
"41.1269767105643;";-8.61126836544041
"41.1269763798765;";-8.61119995751361
"41.1269754910294;";-8.61126434889039
"41.1269737823236;";-8.6112560006162
"41.1269686676698;";-8.61124273264195
"41.12696765999;";-8.61129732852602
"41.1269672122237;";-8.6112094950011
"41.1269632;";-8.6112752
"41.1269603038711;";-8.61107301054741
"41.1269595316846;";-8.61128080472552
"41.1269557;";-8.6112264
"41.1269551666666;";-8.61124899999999
"41.1269458802801;";-8.61120111309794
"41.1269346722871;";-8.61121715926059
"41.1269271807705;";-8.61117413321433
"41.1268951867275;";-8.61127325362764
"41.1268598;";-8.611268
"41.126423836132;";-8.60523924355816
"41.1262536;";-8.6314814
"41.1262441927501;";-8.63148324295796
"41.1262420056042;";-8.63146274133632
"41.1262241708002;";-8.63149529646269
"41.1262221979126;";-8.63146318946151
"41.126221588331;";-8.63144714084069
"41.1262176327851;";-8.63139553104595
"41.1262158403234;";-8.63151182180467
"41.1262008934472;";-8.63144279094954
"41.1261997651693;";-8.63142203540413
"41.1261976277838;";-8.63134483807592
"41.1261953447609;";-8.63138756056513
"41.126193019702;";-8.63144583067537
"41.1261927504998;";-8.6315722205438
"41.1261867770836;";-8.63141433672565
"41.126185;";-8.63145116666666
"41.1261809;";-8.6314831
"41.1261801666666;";-8.63151966666666
"41.1261770862905;";-8.63166684525222
"41.1261766071587;";-8.63143838703215
"41.1261732;";-8.6314283
"41.126163392271;";-8.63145506203037
"41.1261631660732;";-8.63210568361872
"41.1261302791918;";-8.63145556301682
"41.1261004940435;";-8.63212485262472
"41.1260883093525;";-8.63705216705333
"41.1260273227585;";-8.63193204501436
"41.1259143333333;";-8.60501883333333
"41.1258887;";-8.6324197
"41.1258859048049;";-8.63693665713876
"41.1258546;";-8.6321836
"41.1258368052243;";-8.63720345371339
"41.1258017984419;";-8.63710416560143
"41.1257780827053;";-8.63712163101275
"41.1257674266035;";-8.63705626689702
"41.1257528342351;";-8.63712496432184
"41.1257417498843;";-8.63712568766082
"41.1257355944006;";-8.63708012854721
"41.1257331263986;";-8.63711387433726
"41.1257325;";-8.637085
"41.1257305636111;";-8.63721155697819
"41.1257253;";-8.637041
"41.1257237782348;";-8.63699917268569
"41.1257114;";-8.6371311
"41.1257048137868;";-8.63713539206295
"41.1257028859491;";-8.63712927327364
"41.1257021308421;";-8.63704961257117
"41.1256942;";-8.6372843
"41.125691;";-8.63710233333333
"41.1256842819318;";-8.60549614855218
"41.1256812148919;";-8.63715074073607
"41.1256788497784;";-8.63703599574169
"41.1256664124738;";-8.63716425612555
"41.1256616;";-8.6371489
"41.1256396666666;";-8.63723716666666
"41.1256079697355;";-8.60577413509647
"41.12558186868;";-8.60568591425505
"41.1255151144777;";-8.60509279016415
"41.1254624038605;";-8.60523835419014
"41.1254617;";-8.6052633
"41.1254616535998;";-8.60523768843004
"41.1254553;";-8.6052657
"41.1254494349001;";-8.60518735190885
"41.1254471666666;";-8.60538233333333
"41.1254451465204;";-8.60528430047351
"41.1254432984079;";-8.60512322747018
"41.1254416287005;";-8.60514520001844
"41.1254332517756;";-8.60511458252033
"41.1254196166666;";-8.60504531666666
"41.1254166089863;";-8.60530884758329
"41.1254148333333;";-8.6052375
"41.1254039851472;";-8.6052880739902
"41.1254021666666;";-8.60521683333333
"41.1253969464834;";-8.60522984527852
"41.1253967333333;";-8.60526656666666
"41.1253847182326;";-8.60542340716544
"41.1253786666666;";-8.60516983333333
"41.1253765365491;";-8.60527862795498
"41.1253723333333;";-8.60526166666666
"41.1253655143467;";-8.60527753830757
"41.1253650438006;";-8.60518571290334
"41.1253639000604;";-8.60524769683357
"41.1253568333333;";-8.605236
"41.1253563741167;";-8.605315279623
"41.1253535282251;";-8.60522573814597
"41.1253442;";-8.6053108
"41.1253415840131;";-8.60527141951825
"41.1253348365809;";-8.6053812224498
"41.1253188333333;";-8.60528833333333
"41.1253067635424;";-8.6052428422896
"41.1252878979233;";-8.60529648140874
"41.1252692997199;";-8.60532764924377
"41.1252607824663;";-8.60533503816333
"41.1252256203825;";-8.60536605120506
"41.1239955760921;";-8.61981905066279
"41.1239136666666;";-8.66678883333333
"41.1238025064393;";-8.66661840106156
"41.1238000641035;";-8.66662899261465
"41.1237879056126;";-8.66655803073991
"41.1237694788354;";-8.6666275702907
"41.1237664;";-8.6665694
"41.1237598651324;";-8.66661000217002
"41.1237591;";-8.6665759
"41.1237562;";-8.6663816
"41.1237546658073;";-8.66663749993331
"41.1237494166007;";-8.66653899663889
"41.1237494;";-8.6665786
"41.1237468077351;";-8.66662828284376
"41.1237458025488;";-8.66658297482876
"41.123745417118;";-8.66659809994228
"41.123742484526;";-8.66660046391996
"41.123742;";-8.6665774
"41.1237362898939;";-8.66660250269743
"41.1237357872999;";-8.66657484024958
"41.1237333435549;";-8.66661505327522
"41.1237311215895;";-8.66659637246824
"41.1237296346839;";-8.66662029129568
"41.1237291146438;";-8.66658729923594
"41.1237290274057;";-8.66659117547668
"41.1237267;";-8.6665973
"41.1237261570869;";-8.66657928355896
"41.1237261375551;";-8.66656840156137
"41.1237257794957;";-8.66660947757019
"41.1237252799025;";-8.6665598235206
"41.1237245;";-8.6665583
"41.123724;";-8.6665766
"41.1237223333333;";-8.6665675
"41.1237223143972;";-8.66647582472604
"41.1237220039386;";-8.66659234519669
"41.1237218231347;";-8.66656978615435
"41.1237199;";-8.6666476
"41.1237188;";-8.6666056
"41.1237186666666;";-8.66656133333333
"41.1237173623755;";-8.66656813269281
"41.1237163592972;";-8.66656634490547
"41.1237146;";-8.6666053
"41.1237133333333;";-8.6665715
"41.1237132;";-8.6665903
"41.123712772527;";-8.66659814187282
"41.1237127;";-8.6665857
"41.1237126;";-8.6665449
"41.1237125;";-8.6665959
"41.1237123;";-8.6665826
"41.1237117835406;";-8.66658501963423
"41.1237116810317;";-8.6665519327006
"41.1237106660149;";-8.66658639864427
"41.1237105722167;";-8.66659760055079
"41.1237104228498;";-8.66656722217403
"41.1237098617387;";-8.66661845726852
"41.1237097772108;";-8.66657206774385
"41.1237093333333;";-8.66659333333333
"41.1237086;";-8.6666121
"41.1237075319896;";-8.66661949084016
"41.1237054;";-8.666601
"41.1237048545414;";-8.66659523788076
"41.1237046666666;";-8.66660433333333
"41.1237042176835;";-8.66658442668044
"41.1237040701985;";-8.66657801799141
"41.123704;";-8.66658983333333
"41.1237037;";-8.6666102
"41.1237036666666;";-8.66656583333333
"41.1237036;";-8.6665399
"41.1237026666666;";-8.66663216666666
"41.1237023;";-8.6666205
"41.1237022;";-8.6666068
"41.1237021;";-8.666594
"41.1237014436959;";-8.66655411026975
"41.1237014;";-8.6665487
"41.1237000720958;";-8.66658713669392
"41.1236993333333;";-8.66660483333333
"41.1236983643614;";-8.66660406604023
"41.1236979;";-8.6665923
"41.1236973;";-8.6665665
"41.1236965097869;";-8.6665860470465
"41.1236962;";-8.6665551
"41.1236953666666;";-8.66655255
"41.1236942105833;";-8.6665859032942
"41.1236934;";-8.6665777
"41.1236929;";-8.6665681
"41.1236921897827;";-8.66660448256783
"41.123691811443;";-8.6666093809557
"41.1236916;";-8.6665377
"41.1236912025274;";-8.66658512880426
"41.123690065762;";-8.66662219828525
"41.12368915408;";-8.66659312251855
"41.1236890191095;";-8.66660288248361
"41.1236886555408;";-8.66658451057255
"41.1236881666666;";-8.66656066666666
"41.1236881492492;";-8.66654991188445
"41.1236872531153;";-8.66658596192301
"41.1236871666666;";-8.66659516666666
"41.1236871510662;";-8.66655074073367
"41.1236862334743;";-8.66653590377654
"41.1236855;";-8.6665716
"41.1236849008512;";-8.66659258493098
"41.1236846691156;";-8.66655570831218
"41.1236843813453;";-8.6666084999032
"41.1236833333333;";-8.666586
"41.1236828333333;";-8.66658783333333
"41.1236827054652;";-8.6665746959392
"41.1236816738185;";-8.66660867818507
"41.1236815902392;";-8.66653191058102
"41.1236800393472;";-8.66656878032597
"41.1236797;";-8.6666155
"41.1236796666666;";-8.66660683333333
"41.1236788;";-8.6665674
"41.1236776;";-8.6665761
"41.1236766666666;";-8.66659416666666
"41.1236762;";-8.666561
"41.1236759999999;";-8.66659066666666
"41.123675;";-8.6666016
"41.1236744981785;";-8.66652601892568
"41.1236729565676;";-8.66653597700088
"41.1236728;";-8.6665519
"41.1236723820825;";-8.66659345184854
"41.1236720133143;";-8.66661918674887
"41.1236699;";-8.6665647
"41.1236698;";-8.6664973
"41.1236688333333;";-8.66657616666666
"41.1236686666666;";-8.66660166666666
"41.123667;";-8.6666067
"41.1236547245711;";-8.66665204343373
"41.1235452;";-8.6665692
"41.1233176704024;";-8.66629664014219
"41.122662720437;";-8.59145692744465
"41.1226476666666;";-8.6034935
"41.122640850992;";-8.60348599032368
"41.1225705687341;";-8.59153130092527
"41.1225651487907;";-8.6664114559173
"41.1225539274279;";-8.66643383338801
"41.1225300422321;";-8.66648177617105
"41.1225225793223;";-8.59152224968722
"41.1225026666666;";-8.5914285
"41.1224871687974;";-8.59144421295131
"41.1224660467385;";-8.59145285563526
"41.1204989;";-8.664251
"41.1204833;";-8.6051873
"41.1204629;";-8.6060276
"41.1204280378262;";-8.60627320566391
"41.1203890390146;";-8.60622883285342
"41.1203789523823;";-8.60623807437587
"41.1203748;";-8.6060699
"41.1203699;";-8.6061319
"41.1203615367452;";-8.6062482464898
"41.1203563880742;";-8.60643727362992
"41.1203493333333;";-8.60630466666666
"41.1203464;";-8.6642788
"41.1203400185714;";-8.60630583018866
"41.1203386;";-8.664316
"41.1203353261889;";-8.60607727180783
"41.1203178333333;";-8.6063195
"41.120316175937;";-8.60621538371583
"41.1203021309457;";-8.60614732293616
"41.1202751300304;";-8.66431244345641
"41.1202491;";-8.6643197
"41.1202259051682;";-8.66444862704293
"41.1202192;";-8.6642722
"41.1202156;";-8.6643155
"41.1202103;";-8.6642493
"41.1202018255417;";-8.66432441024554
"41.1202003601453;";-8.6644680708333
"41.1201877;";-8.6643486
"41.1201873;";-8.6643582
"41.1201849307391;";-8.66426153201142
"41.1201847438152;";-8.66431429982992
"41.1201778509704;";-8.66433718106407
"41.1201743;";-8.6643301
"41.120169;";-8.6642873
"41.1201675;";-8.6642973
"41.1201592;";-8.664315
"41.1201556;";-8.6642772
"41.120154885161;";-8.66432003263114
"41.1201546666666;";-8.59632133333333
"41.1201545;";-8.6643111
"41.1201532860757;";-8.66430539535481
"41.1201531;";-8.6643179
"41.1201519;";-8.6643239
"41.1201506756075;";-8.66430315074011
"41.1201500766904;";-8.66431959502808
"41.1201498331885;";-8.66429954768034
"41.1201498;";-8.664328
"41.1201494633821;";-8.66430178100019
"41.1201481;";-8.6642835
"41.1201471;";-8.6643475
"41.1201460739204;";-8.66429516668066
"41.1201448333333;";-8.66426966666666
"41.120144609784;";-8.66427529348239
"41.1201445;";-8.6643313
"41.1201436666666;";-8.66429733333333
"41.1201435;";-8.6643164
"41.1201431;";-8.6643309
"41.1201425874229;";-8.66431715262708
"41.1201419;";-8.664303
"41.1201418;";-8.6643198
"41.1201416;";-8.6643065
"41.1201410960754;";-8.66426863412551
"41.1201394519355;";-8.66435391823171
"41.1201390751124;";-8.66434922856423
"41.1201383;";-8.6643272
"41.1201381666666;";-8.66432333333333
"41.1201378333333;";-8.66429733333333
"41.1201372614085;";-8.66432724036027
"41.1201371673783;";-8.66429841987023
"41.1201361;";-8.6643405
"41.1201351513078;";-8.66435640179096
"41.1201349032069;";-8.66433625778752
"41.1201343333333;";-8.664319
"41.120134;";-8.664285
"41.1201335371399;";-8.66431861646101
"41.1201329;";-8.6643126
"41.1201312672731;";-8.66434556432875
"41.1201311141073;";-8.66426682107783
"41.1201303947264;";-8.66428975572979
"41.1201299261684;";-8.66436861456247
"41.1201298333333;";-8.66434799999999
"41.1201285431546;";-8.66428881884427
"41.1201283;";-8.6642946
"41.1201258077641;";-8.6642963247441
"41.1201256776085;";-8.66433216704726
"41.1201225;";-8.6643725
"41.1201203288888;";-8.66434725321604
"41.1201198333333;";-8.66433183333333
"41.1201194999999;";-8.664335
"41.120119428405;";-8.6642777955655
"41.1201183333333;";-8.66433833333333
"41.1201181666666;";-8.66433966666666
"41.1201178981374;";-8.66430357099386
"41.1201177831606;";-8.66434038477792
"41.1201177724088;";-8.66431170143993
"41.1201168397552;";-8.664286070754
"41.1201163333333;";-8.66433783333333
"41.1201161;";-8.664332
"41.1201156;";-8.6642972
"41.1201155512047;";-8.66428194568368
"41.1201154796284;";-8.66434161757765
"41.1201153333333;";-8.66432683333333
"41.1201153333333;";-8.66430883333333
"41.1201151666666;";-8.66432733333333
"41.1201145442083;";-8.66423305068213
"41.1201135;";-8.6643426
"41.120113;";-8.66429033333333
"41.120113;";-8.6643022
"41.1201128;";-8.6643093
"41.1201125640564;";-8.66429531278422
"41.1201125;";-8.66434533333333
"41.1201124;";-8.6643325
"41.1201121054602;";-8.66431149443092
"41.120111731974;";-8.66429255484709
"41.1201117265736;";-8.66438061981642
"41.120110542662;";-8.66431569388779
"41.1201097;";-8.6642866
"41.1201096098282;";-8.66430245788979
"41.1201093;";-8.6643371
"41.1201088891639;";-8.66429260976076
"41.1201083333333;";-8.66429416666666
"41.1201081666666;";-8.66431033333333
"41.1201073863832;";-8.66433219535406
"41.1201072;";-8.6643082
"41.1201066666666;";-8.66433283333333
"41.1201065550788;";-8.66430913833324
"41.1201063;";-8.6643024
"41.1201046666666;";-8.66432583333333
"41.1201042980197;";-8.6642707028858
"41.1201036666666;";-8.66431716666666
"41.1201032569553;";-8.66432679455506
"41.1201031666666;";-8.66432216666666
"41.1201031040783;";-8.66430549883159
"41.1201029;";-8.664322
"41.1201022176842;";-8.66433207984221
"41.1201018887023;";-8.66435570643159
"41.1201013333333;";-8.66433466666666
"41.1201006845466;";-8.66434943153131
"41.1201005484504;";-8.66434045933306
"41.1201;";-8.6643264
"41.1200985180447;";-8.66430335551528
"41.1200978534674;";-8.66431188876987
"41.1200970928008;";-8.6642922275976
"41.1200969;";-8.6642184
"41.1200967621814;";-8.66428941531738
"41.1200957;";-8.6643482
"41.1200946562543;";-8.66432603321648
"41.1200937928553;";-8.66431850948192
"41.1200927;";-8.6643104
"41.1200921807873;";-8.6643025555706
"41.1200920306383;";-8.66431636040201
"41.120092;";-8.6643326
"41.1200913;";-8.6643111
"41.1200909474217;";-8.66431931710501
"41.1200903;";-8.6643444
"41.12009;";-8.66430733333333
"41.1200899436986;";-8.66431770884284
"41.1200894999999;";-8.66427666666666
"41.1200893104337;";-8.66430831222121
"41.1200893;";-8.6642457
"41.1200891666666;";-8.66430783333333
"41.1200881666666;";-8.66431333333333
"41.1200876666666;";-8.66430966666666
"41.1200874;";-8.6643352
"41.1200867593673;";-8.66430424154611
"41.1200861666666;";-8.66431549999999
"41.120086;";-8.66432133333333
"41.1200848333333;";-8.66431233333333
"41.1200848;";-8.6643174
"41.1200842;";-8.6643329
"41.1200834999999;";-8.66431583333333
"41.1200825;";-8.66433449999999
"41.1200816839013;";-8.66432177356443
"41.1200811439275;";-8.66433786164231
"41.1200809339444;";-8.66429175251039
"41.1200745;";-8.664312
"41.120073;";-8.6643273
"41.1200709;";-8.6643296
"41.1200709;";-8.6643296
"41.1200701212893;";-8.66439753212841
"41.12007;";-8.664308
"41.1200677;";-8.6643522
"41.1200672;";-8.6643186
"41.120064332763;";-8.66433312552568
"41.1200617812958;";-8.66433642805429
"41.1200597;";-8.6642665
"41.1200508010027;";-8.66431949660988
"41.1200497;";-8.6644233
"41.1200476795477;";-8.66435776638123
"41.1200428193955;";-8.66435215643784
"41.1200388987;";-8.66433508694978
"41.1200388368606;";-8.6643424110523
"41.1200380186001;";-8.66437221878083
"41.1200371;";-8.6643812
"41.1200341;";-8.6642816
"41.1200283871733;";-8.66434201400228
"41.1190745;";-8.6635675
"41.1185092450285;";-8.59162288801174
"41.1180794934744;";-8.6080509016108
"41.1177294044412;";-8.59208748075971
"41.117676820052;";-8.59213062698018
"41.1176549;";-8.5921165
"41.117431633113;";-8.66281495080715
"41.1173400469273;";-8.59239624329891
"41.1168109;";-8.6474766
"41.1167859253431;";-8.6474854343705
"41.1167707533177;";-8.64746708271088
"41.1167706;";-8.6474027
"41.1167528;";-8.6475439
"41.1167334;";-8.6475244
"41.1163779;";-8.6629263
"41.1163547;";-8.6622848
"41.1163504;";-8.662393
"41.1163374502594;";-8.66243859753819
"41.1163347423058;";-8.66267725669656
"41.1163335132898;";-8.66269739179718
"41.1163255479569;";-8.66243482568176
"41.1157849;";-8.6626738
"41.1153283;";-8.6627533
"41.1152601666666;";-8.66274999999999
"41.1152601666666;";-8.66274999999999
"41.1152543826411;";-8.66275300272616
"41.11525345;";-8.66279983333333
"41.112933;";-8.65033916666666
"41.1128406666666;";-8.65035866666666
"41.1128144;";-8.6503257
"41.11279;";-8.6503038
"41.1122193;";-8.6627561
"41.1077186;";-8.6551982
"41.1077050539118;";-8.65526653827042
"41.1076978333333;";-8.65524066666666
"41.1056254114581;";-8.66105111573093
"41.1055398373973;";-8.66128163861179
"41.105516408886;";-8.66131747630991
"41.1055144016082;";-8.66122858599635
"41.1055011582012;";-8.66130393930586
"41.105500120854;";-8.66129368210451
"41.1054976931571;";-8.66132849833461
"41.1054951;";-8.6612961
"41.1054944107691;";-8.66130159237297
"41.1054907;";-8.661234
"41.1054866769313;";-8.66129898566914
"41.1054836309101;";-8.66125336475621
"41.1054801;";-8.6612453
"41.1054792120167;";-8.6612453842455
"41.1054752221256;";-8.66131028194756
"41.1054746713872;";-8.66128063761504
"41.1054743333333;";-8.66133966666666
"41.1054732;";-8.6612373
"41.1054729693407;";-8.66131821367179
"41.1054706463144;";-8.66126928483079
"41.1054694746072;";-8.66121106781872
"41.1054690611323;";-8.66132763248373
"41.1054682054723;";-8.66128185670758
"41.1054679596248;";-8.66129543300804
"41.1054658333333;";-8.66130983333333
"41.105463532749;";-8.66127466649019
"41.105461805166;";-8.66131391377063
"41.1054599045053;";-8.66126528595095
"41.105459704633;";-8.66129524134498
"41.1054571;";-8.6612822
"41.1054544850122;";-8.66126860904627
"41.1054544290912;";-8.66126270034225
"41.1054526727718;";-8.66128552648183
"41.105448679505;";-8.66121697555916
"41.1054485476145;";-8.66122777398261
"41.1054461784018;";-8.66126360881719
"41.1054460177908;";-8.66126238760246
"41.1054459251995;";-8.66126152462357
"41.1054429;";-8.6612562
"41.1054414416715;";-8.66126153377981
"41.1054384326846;";-8.66130131591051
"41.1054373;";-8.6613057
"41.1054359172579;";-8.66128474475992
"41.1054357;";-8.6612863
"41.1054351;";-8.6612177
"41.1054309954234;";-8.66125339699455
"41.1054308;";-8.6612627
"41.1054300428728;";-8.66126872471797
"41.1054291157436;";-8.66132020019801
"41.1054279553522;";-8.66126280108023
"41.1054279;";-8.6611292
"41.1054270621774;";-8.66129237227948
"41.1054246;";-8.6612912
"41.1054232;";-8.6612867
"41.1054216666666;";-8.6612665
"41.1054208271592;";-8.66123732922285
"41.1054179385411;";-8.66127894198851
"41.1054172553506;";-8.66130243056329
"41.1054168;";-8.6613109
"41.1054165;";-8.6612856
"41.1054165;";-8.6612809
"41.1054162640307;";-8.66126359187027
"41.1054154900298;";-8.66126585132566
